pid,item_name,vendor_name,product_line,product_topCategory,instock_num,in_stock,out_of_stock,cost_price,item_url,url
3819002,Studio Leggings,HEROINE SPORT,PANTS,Women,6,"XS,M","S,L,XL",125,https://www.bloomingdales.com/shop/product/heroine-sport-studio-leggings?ID=3819002,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11105052_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3964997,Forever Luxe Cut-Out Tank,PUMA,TOP,Women,6,"M,L","XS,S,XL,XXL",70,https://www.bloomingdales.com/shop/product/puma-forever-luxe-cut-out-tank?ID=3964997,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11159893_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3724860,Blake Color Block Longline Sports Bra,Splits59,BRA,Women,6,"M,L","XS,S,XL",78,https://www.bloomingdales.com/shop/product/splits59-blake-color-block-longline-sports-bra?ID=3724860,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11502304_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3887486,Henley Sweatpants,HEROINE SPORT,PANTS,Women,6,XS,"S,M,L,XL",125,https://www.bloomingdales.com/shop/product/heroine-sport-henley-sweatpants?ID=3887486,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11259443_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3992737,High Tide Sports Bra,Solid & Striped,BRA,Women,6,"XS,S,M,L,XL",,78,https://www.bloomingdales.com/shop/product/solid-striped-high-tide-sports-bra?ID=3992737,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11599324_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4116202,Blake Sports Bra - 100% Exclusive,Splits59,BRA,Women,6,"XS,S,M,L,XL",,78,https://www.bloomingdales.com/shop/product/splits59-blake-sports-bra-100-exclusive?ID=4116202,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11638134_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4026758,Good Karma Tie-Dye Sports Bra,Free People,BRA,Women,6,"XS,S,M,L,XL",,58,https://www.bloomingdales.com/shop/product/fp-movement-by-free-people-good-karma-tie-dye-sports-bra?ID=4026758,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11558237_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3847917,Aerate Brillian Netz Tank,KORAL,TOP,Women,6,"XS,S,M,L",,98,https://www.bloomingdales.com/shop/product/koral-aerate-brillian-netz-tank?ID=3847917,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11167766_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3902330,Highline Tuxedo Stripe Leggings,Urban Savage,PANTS,Women,6,"XS,S,L","M,XL",125,https://www.bloomingdales.com/shop/product/urban-savage-highline-tuxedo-stripe-leggings?ID=3902330,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11265886_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3799461,Endurance Sports Bra,P.E NATION,BRA,Women,6,"XS,S,M,L,XL",,65,https://www.bloomingdales.com/shop/product/p.e-nation-endurance-sports-bra?ID=3799461,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11141397_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4067634,Monah High Waist 7/8 Leggings,Splits59,PANTS,Women,6,"XS,S,M,L,XL",XXS,128,https://www.bloomingdales.com/shop/product/splits59-monah-high-waist-7-8-leggings?ID=4067634,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11692964_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3988296,Tie Dye Leggings ,Terez,PANTS,Women,6,S,"XS,M,L,XL",115,https://www.bloomingdales.com/shop/product/terez-tie-dye-leggings?ID=3988296,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11495428_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3952253,Camo Foil Sports Bra,Terez,BRA,Women,6,"XS,S,M,L,XL",,70,https://www.bloomingdales.com/shop/product/terez-camo-foil-sports-bra?ID=3952253,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11392552_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3537137,COR Ombr&eacute; Star Leggings ,COR designed by Ultracor,PANTS,Women,6,"XS,S,M,L",XL,130,https://www.bloomingdales.com/shop/product/cor-ombre-star-leggings?ID=3537137,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/10630798_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3895973,Ecosoft Crew Neck Sweatshirt,WSLY,SWEATSHIRTS,Women,6,"XS,S,M,L,XL",,138,https://www.bloomingdales.com/shop/product/wsly-ecosoft-crew-neck-sweatshirt?ID=3895973,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11458507_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4050624,Pride Forever Free Fitted Tee,PUMA,TEES,Women,6,"XS,S,M,L","XXS,XL",30,https://www.bloomingdales.com/shop/product/puma-pride-forever-free-fitted-tee?ID=4050624,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11573827_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3993071,Lustrous Maternity Leggings ,KORAL,PANTS,Women,6,"S,M,L",,110,https://www.bloomingdales.com/shop/product/koral-lustrous-maternity-leggings?ID=3993071,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11430515_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3964431,Infinity Tie Dye Tank,Blanc Noir,TOP,Women,6,"XS,S,M,L,XL",,59,https://www.bloomingdales.com/shop/product/blanc-noir-infinity-tie-dye-tank?ID=3964431,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11361939_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3978881,Gradient Speckle Sports Bra,COR designed by Ultracor,BRA,Women,6,"XS,S,M","L,XL",89,https://www.bloomingdales.com/shop/product/cor-designed-by-ultracor-gradient-speckle-sports-bra?ID=3978881,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11391992_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3606407,Pista Color-Block Leggings ,KORAL,PANTS,Women,6,M,"XS,S,L,XL",105,https://www.bloomingdales.com/shop/product/koral-pista-color-block-leggings?ID=3606407,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11259591_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3929241,Night In Cropped Tank,Beyond Yoga,TOP,Women,6,"XS,S,M,L,XL",,58,https://www.bloomingdales.com/shop/product/beyond-yoga-night-in-cropped-tank?ID=3929241,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11315426_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3965672,Sloan Strappy Racer Sports Bra  ,Yummie,BRA,Women,6,"XS,S,M,L,XL",,58,https://www.bloomingdales.com/shop/product/yummie-sloan-strappy-racer-sports-bra?ID=3965672,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11416483_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3974846,Center Stage Leggings,All Access,PANTS,Women,6,"XS,S,M,L",XL,98,https://www.bloomingdales.com/shop/product/all-access-center-stage-leggings?ID=3974846,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11458577_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3818998,Breath Faux Leather Sports Bra,HEROINE SPORT,BRA,Women,6,XS,"S,M,L",89,https://www.bloomingdales.com/shop/product/heroine-sport-breath-faux-leather-sports-bra?ID=3818998,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11104998_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3871235,Raquel Animal Print Side Stripe Pants,Splits59,PANTS,Women,6,"XS,S,M,L,XL",,110,https://www.bloomingdales.com/shop/product/splits59-raquel-animal-print-side-stripe-pants?ID=3871235,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11247008_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4026909,Good Karma Tie-Dye Leggings,Free People,PANTS,Women,6,"XS,S","M,L,XL",88,https://www.bloomingdales.com/shop/product/fp-movement-by-free-people-good-karma-tie-dye-leggings?ID=4026909,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11558254_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3968847,Ecosoft Cropped Zip Up Hoodie,WSLY,SWEATSHIRTS,Women,6,"XS,S,M,L,XL",,138,https://www.bloomingdales.com/shop/product/wsly-ecosoft-cropped-zip-up-hoodie?ID=3968847,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11567606_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3811562,Cotton Tie Dyed Tank Top,Adidas,TOP,Women,6,,,25,https://www.bloomingdales.com/shop/product/adidas-cotton-tie-dyed-tank-top?ID=3811562,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11350303_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4022131,Twist Serve Tank,P.E NATION,TEES,Women,6,"XS,S,M,L,XL",,75,https://www.bloomingdales.com/shop/product/p.e-nation-twist-serve-tank?ID=4022131,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11539827_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4015877,Caster Organic Cotton Sweatshirt,Splits59,SWEATSHIRTS,Women,6,"XS,S,XL","M,L",148,https://www.bloomingdales.com/shop/product/splits59-caster-organic-cotton-sweatshirt?ID=4015877,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11459348_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4096485,Color Blocked Yoga Sports Bra - 100% Exclusive,AQUA,BRA,Women,6,"XS,S,M,L,XL",,48,https://www.bloomingdales.com/shop/product/aqua-athletic-color-blocked-yoga-sports-bra-100-exclusive?ID=4096485,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11605956_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3847916,Leah Infinity Sports Bra,KORAL,BRA,Women,6,No sizes,No sizes,65,https://www.bloomingdales.com/shop/product/koral-leah-infinity-sports-bra?ID=3847916,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11259596_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4009575,Bandana Print Sports Bralette,Year of Ours,BRA,Women,6,No sizes,No sizes,77,https://www.bloomingdales.com/shop/product/year-of-ours-bandana-print-sports-bralette?ID=4009575,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11458619_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"pid,item_name,vendor_name,product_line,product_topCategory,instock_num,in_stock,out_of_stock,cost_price,item_url,url
4016083,Post Swim Cropped Hoodie,Year of Ours,SWEATSHIRTS,Women,6,"XS,S,M,L,XL",XXL,108,https://www.bloomingdales.com/shop/product/year-of-ours-post-swim-cropped-hoodie?ID=4016083,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11483898_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4067494,Paneled Drawstring Shorts,Beyond Yoga,SHORTS,Women,6,"XS,S,M,L,XL",,68,https://www.bloomingdales.com/shop/product/beyond-yoga-paneled-drawstring-shorts?ID=4067494,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11599099_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3943244,Tie Dyed Sweat Shorts,Year of Ours,SHORTS,Women,6,"XS,S,M,L,XL",,120,https://www.bloomingdales.com/shop/product/year-of-ours-tie-dyed-sweat-shorts?ID=3943244,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11345123_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3452428,Lounge High-Rise Leggings ,Alo Yoga,PANTS,Women,6,"XS,S,M",L,98,https://www.bloomingdales.com/shop/product/alo-yoga-lounge-high-rise-leggings?ID=3452428,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/10241051_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4110818,All Day 7/8 Leggings,Sweaty Betty,PANTS,Women,6,"XS,S,M,L,XL,XXL",XXS,78,https://www.bloomingdales.com/shop/product/sweaty-betty-all-day-7-8-leggings?ID=4110818,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11671059_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4058436,Walker Ribbed Leggings,Year of Ours,PANTS,Women,6,"XS,S,M,L,XL",,114,https://www.bloomingdales.com/shop/product/year-of-ours-walker-ribbed-leggings?ID=4058436,"https://images.bloomingdalesassets.com/is/image/BLM/products/0/optimized/11544490_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4050355,High Impact Racerback Sports Bra,HEROINE SPORT,BRA,Women,6,"XS,S,M,L,XL",,75,https://www.bloomingdales.com/shop/product/heroine-sport-high-impact-racerback-sports-bra?ID=4050355,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11611861_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4104466,Shuffle Graphic Tank Top,P.E NATION,TOP,Women,6,"XS,S,M,L,XL",,60,https://www.bloomingdales.com/shop/product/p.e-nation-shuffle-graphic-tank-top?ID=4104466,"https://images.bloomingdalesassets.com/is/image/BLM/products/0/optimized/11633780_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4050357,Tulip Tank,HEROINE SPORT,TEES,Women,6,"XS,S,M,L,XL",,68,https://www.bloomingdales.com/shop/product/heroine-sport-tulip-tank?ID=4050357,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11553336_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3930543,Mark New York Performance High Rise Bike Shorts ,Marc New York,SHORTS,Women,6,"XS,S","M,L",39,https://www.bloomingdales.com/shop/product/mark-new-york-performance-high-rise-bike-shorts?ID=3930543,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11284888_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3811239,Side Stripe Knit Sweatpants - 100% Exclusive,AQUA,PANTS,Women,6,"XS,S,M,L,XL","XS,S,M,L",68,https://www.bloomingdales.com/shop/product/aqua-athletic-side-stripe-knit-sweatpants-100-exclusive?ID=3811239,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11605948_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3898672,Classic Long Sleeve Crew Tee,Beyond Yoga,TOP,Women,6,L,"XS,S,M,XL",66,https://www.bloomingdales.com/shop/product/beyond-yoga-classic-long-sleeve-crew-tee?ID=3898672,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11322204_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4067629,Angel Sports Bra,Splits59,BRA,Women,6,"XS,S,M,L",XL,84,https://www.bloomingdales.com/shop/product/splits59-angel-sports-bra?ID=4067629,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11577261_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4104472,Stadium Organic Cotton Shorts,P.E NATION,SHORTS,Women,6,"XS,S,M,L,XL",,80,https://www.bloomingdales.com/shop/product/p.e-nation-stadium-organic-cotton-shorts?ID=4104472,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11675663_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3811539,7/8 Leggings,Adidas,PANTS,Women,6,"XS,S,M","L,XL",55,https://www.bloomingdales.com/shop/product/adidas-7-8-leggings?ID=3811539,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11143185_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3390666,Densonic High-Rise Bike Shorts ,KORAL,SHORTS,Women,6,"XS,S,M,L",,65,https://www.bloomingdales.com/shop/product/koral-densonic-high-rise-bike-shorts?ID=3390666,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/10100565_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4050398,Focus High Rise Blackout Leggings  ,KORAL,PANTS,Women,6,"XS,S,M,L,XL",,115,https://www.bloomingdales.com/shop/product/koral-focus-high-rise-blackout-leggings?ID=4050398,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11537978_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4058435,Abby Tank,Year of Ours,TOP,Women,6,"XS,S,M,L,XL",,75,https://www.bloomingdales.com/shop/product/year-of-ours-abby-tank?ID=4058435,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11567915_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4013376,Forever Luxe Training Tank,PUMA,TOP,Women,6,"XS,S,M,L","XL,XXL",65,https://www.bloomingdales.com/shop/product/puma-forever-luxe-training-tank?ID=4013376,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11515596_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4058466,Ribbed Active Cami Top,Year of Ours,TOP,Women,6,"XS,S,M,L,XL",XXL,75,https://www.bloomingdales.com/shop/product/year-of-ours-ribbed-active-cami-top?ID=4058466,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11544486_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4066701,Twilight Scoop Neck Sports Bra,COR designed by Ultracor,BRA,Women,6,"XS,S,M,L,XL",XXS,89,https://www.bloomingdales.com/shop/product/cor-designed-by-ultracor-twilight-scoop-neck-sports-bra?ID=4066701,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11572314_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4125887,Bike Shorts,Year of Ours,SHORTS,Women,6,"XS,S,M,L,XL,XXL",,88,https://www.bloomingdales.com/shop/product/year-of-ours-bike-shorts?ID=4125887,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11650489_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4013380,Forever Luxe Sweatshirt,PUMA,SWEATSHIRTS,Women,6,"XS,S,M,L,XL",XXL,85,https://www.bloomingdales.com/shop/product/puma-forever-luxe-sweatshirt?ID=4013380,"https://images.bloomingdalesassets.com/is/image/BLM/products/0/optimized/11515590_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4038884,Sophia Double Waist Leggings,Splits59,PANTS,Women,6,"XS,S,M,L,XL",,114,https://www.bloomingdales.com/shop/product/splits59-sophia-double-waist-leggings?ID=4038884,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11502384_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4050358,Laced Waist Leggings,HEROINE SPORT,PANTS,Women,6,"XS,S,M,L,XL",,125,https://www.bloomingdales.com/shop/product/heroine-sport-laced-waist-leggings?ID=4050358,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11611867_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4015556,Animal Collage Sports Bra,Terez,BRA,Women,6,"XS,S,M,L,XL",,75,https://www.bloomingdales.com/shop/product/terez-animal-collage-sports-bra?ID=4015556,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11638145_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3259196,Nursing Sports Bra,Ingrid & Isabel,BRA,Women,6,"XS,S,M,L,XL",,40,https://www.bloomingdales.com/shop/product/ingrid-isabel-nursing-sports-bra?ID=3259196,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/10219498_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4104473,Twist Serve Graphic Tank Top,P.E NATION,TOP,Women,6,"XS,S,M,L,XL",,60,https://www.bloomingdales.com/shop/product/p.e-nation-twist-serve-graphic-tank-top?ID=4104473,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11633783_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4028157,Zoey Cropped Hoodie,Splits59,SWEATSHIRTS,Women,6,"XS,L","S,M",124,https://www.bloomingdales.com/shop/product/splits59-zoey-cropped-hoodie?ID=4028157,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11227987_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3826085,French Terry Shorts,3.1 Phillip Lim,SHORTS,Women,6,"XS,S,M",L,225,https://www.bloomingdales.com/shop/product/3.1-phillip-lim-french-terry-shorts?ID=3826085,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11241475_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3902333,Sherpa Pullover Sweatshirt,Urban Savage,SWEATSHIRTS,Women,6,"XS,S,M,L",,150,https://www.bloomingdales.com/shop/product/urban-savage-sherpa-pullover-sweatshirt?ID=3902333,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11265894_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4067578,Rebound Hoodie,P.E NATION,SWEATSHIRTS,Women,6,"XS,S,M,L,XL",,140,https://www.bloomingdales.com/shop/product/p.e-nation-rebound-hoodie?ID=4067578,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11583853_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3433123,Star Print Leggings ,Terez,PANTS,Women,6,XS,"S,M,L,XL",100,https://www.bloomingdales.com/shop/product/terez-star-print-leggings?ID=3433123,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/10514851_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
